timestamps,Delta,Theta,Alpha,Beta,Gamma,Label
254601.369,35.34799395491235,-7.368878006260377,34.49565055517958,58.76676810414282,226.53397766991603,rest
254601.373,34.78123942451562,-4.390536863474074,40.31048623653445,93.3257772676286,309.83203052043075,rest
254601.377,34.205506251528035,-1.2876302064409335,42.66339297486515,102.2582374210266,-49.16361760869753,rest
254601.38,33.60960484091926,1.8231719867637888,41.35220155793557,91.69837926456913,-260.8314859216124,rest
254601.384,32.98146444696003,4.826371934256538,36.52772451049994,71.3636299376142,-126.15077873396396,rest
254601.403,32.30393693241042,7.605200889605331,28.66189850274556,46.96583915400382,302.874126105239,rest
254601.407,31.563032652964782,10.060392994224994,18.535791265737764,23.689820053186445,273.8860969521942,rest
254601.411,30.760262854053515,12.134325227931518,7.206376881811766,8.19853854295324,-537.377290487763,rest
254601.415,29.907616406459475,13.802716071683133,-4.136544781467824,-1.0222834827758676,-361.7792594999932,rest
254601.419,29.012265855312545,15.04753103793173,-14.36744237059519,-17.432553580232373,646.0773291225853,rest
254601.423,28.077085552583025,15.857461379198693,-22.537847657790905,-50.07781997727295,440.1401955602622,rest
254601.428,27.114140145145477,16.250273952078324,-27.91194400604969,-88.495266421852,-474.70001840203366,rest
254601.432,26.14421074603593,16.26949507221301,-30.041976992273227,-112.72820788846602,-537.2730727146019,rest
254601.436,25.181453871838016,15.954940399559703,-28.873181588353297,-112.89033029948644,352.1065488651648,rest
254601.44,24.22793802960361,15.33151164601963,-24.7551711568287,-91.08339629334138,495.4862655304146,rest
254601.444,23.28104584443225,14.421387665709986,-18.350662396279454,-51.87589163095561,-318.7025102894389,rest
254601.448,22.33570621922681,13.247617965910855,-10.535505086244331,-0.8570265604646543,-257.83595685237776,rest
254601.452,21.378663392836536,11.824391778562225,-2.313004625442256,51.50423568338171,170.8347262932122,rest
254601.456,20.38816977668697,10.157539087830632,5.306412183890886,93.27335969182764,188.94381742580407,rest
254601.46,19.3447879427298,8.264413369144942,11.466536777848082,119.3837145267984,26.7394486097595,rest
254601.465,18.24039104219528,6.189429125669501,15.588588855699324,131.1482545601354,-440.2154270796274,rest
254601.469,17.072191960382984,3.992178300533331,17.388750498652993,125.93612248762206,-162.40832474777213,rest
254601.473,15.833313575971928,1.729170928567331,16.846776723452596,95.41575210558948,612.9165857410774,rest
254601.477,14.5196186245019,-0.5362315944372817,14.21677137539514,39.72007309974775,282.7807586942089,rest
254601.481,13.143024865380829,-2.713778524228755,10.031749664241108,-24.65366430164817,-592.1270984474492,rest
254601.477,11.726580432658388,-4.699513501586965,4.996177498344608,-78.81256865514725,-401.9210944512741,rest
254601.481,10.28835542207015,-6.408396024143703,-0.1802894654462321,-115.99727420287448,560.9940042886346,rest
254601.485,8.840550340475819,-7.779190312064091,-4.870097936918097,-135.55906455955525,431.8801968600224,rest
254601.488,7.400184465509848,-8.758395355444335,-8.547912909790202,-132.64777386498588,-491.1762649745112,rest
254601.492,5.987609045259981,-9.305017050784883,-10.847942495138906,-104.01830673453324,-359.67773840365555,rest
254601.496,4.614345598384356,-9.412713676788162,-11.641761447568486,-57.54190343589331,353.9939010331456,rest
254601.5,3.2815991733681846,-9.111376741905078,-11.034614855875452,-6.613583558528887,350.01634498362165,rest
254601.503,1.991904898782991,-8.444592625200801,-9.278013523333758,41.57685851487605,-204.10165266762183,rest
254601.507,0.7546382708075768,-7.4576952890524595,-6.6995133430898175,84.76306002949131,-451.4624350508278,rest
254601.511,-0.4227084078027477,-6.210444192086434,-3.691234250412201,115.4469672139068,54.96268348843373,rest
254601.515,-1.5406114773431685,-4.784216621968003,-0.6811687712974432,122.09840732695682,535.2344690130469,rest
254601.519,-2.5974030533419503,-3.2605231801228323,1.9648605943417885,102.75020100177804,86.50485954323774,rest
254601.522,-3.578440207534185,-1.6991886818484354,4.0258699668826905,68.53659311639592,-597.090021099184,rest
254601.526,-4.464114292039636,-0.1504808252148725,5.401680967240052,29.69158127269532,-217.1601741022864,rest
254601.53,-5.2439349916277065,1.3223129778597609,6.05028949576091,-12.80461150300598,627.7242587053989,rest
254601.534,-5.912524384970845,2.6524522768691865,6.001096374036497,-56.23962307025439,344.8163697360978,rest
254601.537,-6.45582759257789,3.795847570547766,5.400127638582957,-87.42624817589282,-566.6544814066973,rest
254601.541,-6.853710044746601,4.727437080188146,4.467719105099246,-94.63993160516478,-445.7791048920074,rest
254601.545,-7.094638516891079,5.416341702974296,3.4003740835394494,-81.12295549806443,487.5610551533924,rest
254601.549,-7.176767329508868,5.825399144750044,2.34318573529673,-58.03504795759009,446.9595550415235,rest
254601.563,-7.0970406409495865,5.931626346755503,1.4233431073650245,-31.08108024495604,-426.0729578968297,rest
254601.568,-6.8509798476853145,5.7274280340519805,0.7390287957314982,-2.26487649075784,-356.19637699959696,rest
254601.573,-6.443522942915952,5.202488674518997,0.3074308156648765,22.263316052219505,308.7679691679899,rest
254601.577,-5.89132716490369,4.341152471392304,0.0650011584136898,36.00731208595469,335.8180346573098,rest
254601.582,-5.212401803585255,3.141905999771821,-0.0678147153399933,41.1861412588834,-135.97106959774518,rest
254601.587,-4.419760277857039,1.6288380573380163,-0.1431793756328758,45.80015974651028,-417.5377408151503,rest
254601.592,-3.5285002881391065,-0.1612746820580888,-0.2077936029208245,51.306814302121246,-30.362469863645032,rest
254601.596,-2.5623083369963835,-2.1910520845533825,-0.3221936753160008,50.43644708881841,494.60396837214967,rest
254601.601,-1.5445146570188786,-4.407998054038978,-0.5129955051234646,39.3804293592509,166.10561108688256,rest
254601.606,-0.4865344167919679,-6.726884880464064,-0.7255994512236057,23.636278442268758,-579.612783166255,rest
254601.611,0.6056229525337422,-9.0451680318228,-0.870633790413315,7.1629518073589225,-270.8716728125218,rest
254601.616,1.7175506788319912,-11.271254174306932,-0.902976124627284,-14.408046275657636,624.7812009121081,rest
254601.62,2.830344978449984,-13.321337062110691,-0.813848957885012,-42.03212540138723,374.7824088260943,rest
254601.625,3.935455622218272,-15.097505847117247,-0.5733790044088465,-63.73124049040342,-551.5563627292947,rest
254601.63,5.033196775414773,-16.495219180081268,-0.1504648792697644,-66.90543646911502,-496.38743566984647,rest
254601.635,6.117179860292007,-17.434968016569975,0.4102730635856446,-53.72231512326084,458.63366646842417,rest
254601.639,7.171834222408141,-17.86959316186034,0.9855841285713666,-34.935464429649464,536.4178008591789,rest
254601.644,8.184441672699919,-17.765241689749935,1.4453614680750533,-15.034200523504254,-383.3313947531118,rest
254601.649,9.147863881574173,-17.098242834987666,1.6827955994407802,6.853791558421486,-443.67147908563146,rest
254601.654,10.049965693614716,-15.874357537430075,1.5858897321889884,27.017097362642893,245.2349333235648,rest
254601.628,10.868367878440722,-14.1370380845535,1.0383487625245436,38.23944953303618,339.2788360872517,rest
254601.631,11.57716117992284,-11.953328970616862,-0.0247748954278563,39.29413971929347,-57.64617571739326,rest
254601.635,12.153478644530926,-9.399415282279644,-1.5711038565815982,36.49115872441415,-269.3000792508586,rest
254601.638,12.574751839265428,-6.562175200431592,-3.480229351354012,34.930958340816616,-118.28069281371084,rest
254601.642,12.814950211438306,-3.542059630669511,-5.568789582183929,33.48688359252402,315.3130599342944,rest
254601.645,12.853611120490145,-0.4337392840306845,-7.571188039066674,31.132279594143235,253.0699837550153,rest
254601.648,12.688187078099546,2.697619738080592,-9.125439425376564,30.399228907247828,-565.3253344694464,rest
254601.652,12.328182120686163,5.806618232173501,-9.857272122556816,27.94613538466489,-335.99769938755685,rest
254601.655,11.779855319188847,8.841053034324444,-9.504744740339554,11.005416791821723,694.0590890651457,rest
254601.659,11.046699224827726,11.743342222171654,-7.955764973271959,-26.92973580628871,364.42022382348193,rest
254601.662,10.140103093123347,14.469593016900358,-5.223512430932173,-73.29135110980349,-514.3162989913965,rest
254601.666,9.077079903849093,16.98560269455745,-1.464409835806694,-106.59655545495866,-331.24281288104527,rest
254601.669,7.8687604348395395,19.24707924005714,2.9850264250289413,-113.4323887947104,345.8153865928638,rest
254601.673,6.519556141250464,21.19943726865053,7.645132308621248,-91.19333861696514,269.16815617388846,rest
254601.676,5.035200500025238,22.79355737005043,11.987019541771684,-43.43539426554165,-298.04588316952675,rest
254601.68,3.423935699016583,23.989480428695902,15.50114857122549,19.10314379666032,-210.20046153266225,rest
254601.683,1.6901414129746228,24.74702191578077,17.731835863048865,77.33054187051361,172.7360725769262,rest
254601.687,-0.1672833727915019,25.025101911020037,18.32891593314229,112.17415331837894,231.6773439890648,rest
254601.69,-2.146682665127124,24.79815410002736,17.129245410065558,116.93925208294688,28.50539721391837,rest
254601.693,-4.236808280137298,24.06902507070676,14.205506710012925,98.60730606690986,-387.8581394588375,rest
254601.709,-6.423126933193386,22.85787954250133,9.828160074023256,66.2070750374475,-164.85923511954968,rest
254601.713,-8.69663497737959,21.18654053637874,4.397295470061323,24.170572067760368,536.9969067459444,rest
254601.717,-11.04687502855126,19.090240772322154,-1.5690549095843591,-20.01472565033397,261.78605625180404,rest
254601.721,-13.448798521684756,16.638834348690615,-7.437553541952374,-52.01746550825476,-590.93247433999,rest
254601.725,-15.867490332537129,13.925288199076425,-12.556992312727768,-63.79976418373453,-385.589289629621,rest
254601.729,-18.274060295965363,11.03450736556809,-16.401605409114598,-63.35002539699963,565.1875582604777,rest
254601.733,-20.645503146083488,8.040912751040029,-18.62296208089204,-62.10830801784505,494.8082005336945,rest
254601.737,-22.9504421522702,5.030677241199584,-19.02055224690798,-59.13865472687887,-459.9653244605288,rest
254601.741,-25.14845035657776,2.099634027971054,-17.559073781265333,-47.19422510610418,-565.7884820156462,rest
254601.745,-27.20590877281474,-0.6772720937578927,-14.437068272136594,-27.942096969160684,337.4056133835286,rest
254601.749,-29.103876182704838,-3.260824200117699,-10.08715247126878,-10.283053372147371,515.5175088372955,rest
254601.753,-30.83181157155105,-5.635885498968551,-5.08478769340786,2.387398067290974,-206.93569832216957,rest
254601.757,-32.3834983345414,-7.802478189353787,-0.0526069269710248,14.580891128006945,-279.8922749075851,rest
254601.761,-33.761414725253346,-9.780645911759146,4.401287666248544,30.37756659718226,32.60500623910466,rest
254601.765,-34.97894099553101,-11.610481414111522,7.751199373982862,48.952028196473854,185.35194626176232,rest
254601.77,-36.05168746717719,-13.332797438137655,9.654434533944798,68.45218003113449,127.26510539748732,rest
254601.774,-36.98754518712285,-14.968490268875753,10.026161699306888,87.15712043944325,-409.19415385744975,rest
254601.778,-37.7906467680776,-16.523515227179388,9.01580298533285,96.76030602078023,-234.85786940134025,rest
254601.782,-38.47086910756038,-18.004158939311928,6.931598796303308,82.62426787368925,576.7810614356449,rest
254601.786,-39.03814930066793,-19.40632924048228,4.213744922320407,39.39866235424968,337.29353392520113,rest
254601.844,-39.488823738489984,-20.69253537598474,1.4226785053193924,-19.01455791331739,-561.4116271734578,rest
254601.853,-39.8092520293406,-21.800986491807063,-0.8648512877744905,-72.59770073497346,-442.5917663242134,rest
254601.862,-39.992203840729104,-22.67753525920378,-2.2104341064386537,-111.67750124130636,516.5703480318732,rest
254601.872,-40.03949840080148,-23.282995504352925,-2.3815345541251824,-133.45689087107823,473.4576046111488,rest
254601.881,-39.95130849230212,-23.576882895233812,-1.331323234605223,-131.84290195561303,-407.74040599704,rest
254601.89,-39.72512970879932,-23.51819159675811,0.8028613523200285,-102.08192887259398,-402.52177353296815,rest
254601.899,-39.36625635921285,-23.085749838597305,3.677467961268404,-51.0143537047238,259.4137984831155,rest
254601.909,-38.89117158992372,-22.28491051494633,6.782384429843162,6.1147411212766425,318.4297227265882,rest
254601.918,-38.32021185624104,-21.13448053596685,9.548767443036294,57.01085788150012,-148.97762879546255,rest
254601.927,-37.67297793433606,-19.658098527309136,11.448884377351,95.57185260352408,-250.8672548387166,rest
254601.936,-36.97216080228679,-17.890033160028793,12.05193753713691,117.05634610696742,19.6031340812441,rest
254601.946,-36.24516504411111,-15.876661823260282,11.077041738385,117.65367278564324,299.18410448839995,rest
254601.955,-35.513369021425845,-13.656555372159938,8.477594358243561,100.94920941088314,134.23265791967322,rest
254601.964,-34.78124485670898,-11.241735783690952,4.48885135351613,76.92768920659971,-557.7139019976775,rest
254601.973,-34.04391759376412,-8.632529393781095,-0.4438879717695091,48.826484540509554,-253.91012770044452,rest
254601.983,-33.30207375219608,-5.845208747425587,-5.789648236147089,8.829846991483485,689.3847974318845,rest
254601.992,-32.55959268941309,-2.908687308065015,-10.984414177024464,-45.84497202531848,373.5579344136419,rest
254602.001,-31.810023806130506,0.158209403638066,-15.439029704043923,-100.08873418953848,-520.1956683167463,rest
254602.01,-31.03831123149135,3.342328937414803,-18.618115880035443,-132.80686015518006,-498.3325136854448,rest
254602.02,-30.23608163824713,6.608668372274558,-20.16656759123694,-135.64760157846175,389.6259614944028,rest
254601.881,-29.40577301808629,9.89395916320194,-19.958002760529105,-112.82684016860816,465.3761560806385,rest
254601.883,-28.55303663864241,13.122084376575108,-18.06227680132261,-70.86841315181891,-367.8298367736615,rest
254601.884,-27.685915076601127,16.208481992244423,-14.720774122688493,-17.369700383129572,-229.7592602438081,rest
254601.885,-26.820948239191512,19.053383058821847,-10.332409875049928,36.06101556580549,245.21547790064656,rest
254601.886,-25.983247977199007,21.546568453071007,-5.396059790529407,77.9594712062807,105.34484986192427,rest
254601.887,-25.199104566408103,23.58544340131868,-0.4143687628769967,103.58337028345356,-63.33503935666104,rest
254601.888,-24.491056868592107,25.088155641801468,4.182986027097144,113.94717445977548,-218.0239272563521,rest
254601.889,-23.881298929051955,25.99125106103216,8.06376823452032,108.91554905956964,-70.1656081290986,rest
254601.89,-23.394786713224757,26.247147721788725,11.003854194094018,86.16826467122085,376.1250485680236,rest
254601.891,-23.049645056388684,25.84252427807305,12.935376131598346,49.57688007995047,204.91517989393384,rest
